type,time
start,16:37:29
authoringNEW-start,16:43:29
authoring-finished,16:43:35
authoringNEW-start,16:44:04
authoring-finished,16:44:06
nl2js-start,16:44:06
nl2js-finished,16:44:14
js2NLexplain-start,16:44:14
js2NLexplain-finished,16:44:24
js2flow-start,16:44:24
js2flow-finished,16:45:31
