type,time
start,08:37:34
nodeClick,08:49:51
nodeClick,08:49:52
Node update,08:50:15
nodeClick,08:50:25
nodeClick,08:53:00
nodeClick,08:53:00
nodeClick,08:53:06
nodeClick,08:53:07
magicModify-start,08:53:12
magicModify-finished,08:53:16
magicModify-start,08:53:51
magicModify-finished,08:53:52
magicModifyPhase-start,08:54:04
magicModifyPhase-finished,08:54:07
