type,time
start,18:45:04
authoringNEW-start,18:46:12
authoring-finished,18:46:15
authoringNEW-start,18:46:46
authoring-finished,18:46:48
nl2js-start,18:46:48
nl2js-finished,18:47:43
js2NLexplain-start,18:47:43
js2NLexplain-finished,18:47:47
js2flow-start,18:47:48
js2flow-finished,18:49:28
