type,time
start,19:42:38
authoringNEW-start,19:45:26
authoring-finished,19:45:33
authoringNEW-start,19:45:43
authoring-finished,19:45:44
nl2js-start,19:45:44
nl2js-finished,19:45:51
js2NLexplain-start,19:45:51
js2NLexplain-finished,19:45:59
js2flow-start,19:45:59
js2flow-finished,19:46:34
nodeClick,19:46:39
nodeClick,19:46:40
nodeClick,19:46:40
