type,time
start,15:55:20
authoringNEW-start,15:57:46
authoring-finished,15:57:54
authoringNEW-start,15:57:58
authoring-finished,15:57:59
nl2js-start,15:57:59
nl2js-finished,15:58:06
js2NLexplain-start,15:58:06
js2NLexplain-finished,15:58:15
js2flow-start,15:58:15
js2flow-finished,15:58:46
nodeClick,15:59:19
nodeClick,15:59:21
nodeClick,15:59:26
nodeClick,15:59:26
nodeClick,15:59:48
nodeClick,16:03:19
nodeClick,16:03:46
nodeClick,16:04:00
