type,time
start,18:25:35
authoringNEW-start,18:29:07
authoring-finished,18:29:14
authoringNEW-start,18:29:25
authoring-finished,18:29:27
nl2js-start,18:29:27
nl2js-finished,18:29:37
js2NLexplain-start,18:29:37
js2NLexplain-finished,18:29:49
js2flow-start,18:29:49
js2flow-finished,18:30:24
nodeClick,18:30:30
nodeClick,18:30:31
Node update,18:30:35
nodeClick,18:30:42
nodeClick,18:30:42
Node update,18:30:46
nodeClick,18:30:50
nodeClick,18:30:50
Node update,18:30:55
