type,time
start,21:00:32
authoringNEW-start,21:06:01
authoring-finished,21:06:09
authoringNEW-start,21:06:23
authoring-finished,21:06:25
nl2js-start,21:06:25
nl2js-finished,21:06:33
js2NLexplain-start,21:06:33
js2NLexplain-finished,21:06:44
js2flow-start,21:06:44
js2flow-finished,21:07:11
nl2jswithContext-start,21:10:09
nl2jswithContext-finished,21:10:32
explainModifiedJS-start,21:10:32
explainModifiedJS-finished,21:10:38
js2flow-start,21:10:38
js2flow-finished,21:11:03
