type,time
start,20:54:52
authoringNEW-start,20:54:57
authoring-finished,20:54:59
authoringNEW-start,20:55:07
authoring-finished,20:55:08
nl2js-start,20:55:08
nl2js-finished,20:55:13
js2NLexplain-start,20:55:13
js2NLexplain-finished,20:55:18
js2flow-start,20:55:19
js2flow-finished,20:55:49
nodeClick,20:58:17
nodeClick,20:58:19
nodeClick,20:58:19
Node update,20:58:24
Node update,20:58:28
